,BLDGID,Area,Cool_Elec,Heat_Elec,IN_light_Elec,OUT_light_Elec,HVAC_Intensity,Light_Intensity,Heat_rejection,HVAC_Elec_Intensity,HVAC_Ngas_Intensity,Total_Elec,Total_Elec_Intensity,Heat_NatG,Total_NatG,Total_NatG_Intensity,F_AREA_M2,AVGHT_M
2084,7200,138949.92,1442.52,0,13225.36,2604.58,23.77,113.93,336.95,23.77,197.82,37245.75,268.05,27400.21,27487.6,197.82,4339.002,94.73
2085,7200,138949.92,1442.52,0,13225.36,2604.58,23.77,113.93,336.95,23.77,197.82,37245.75,268.05,27400.21,27487.6,197.82,4339.002,94.73
2086,7200,138949.92,1442.52,0,13225.36,2604.58,23.77,113.93,336.95,23.77,197.82,37245.75,268.05,27400.21,27487.6,197.82,4339.002,94.73
2087,7200,138949.92,1442.52,0,13225.36,2604.58,23.77,113.93,336.95,23.77,197.82,37245.75,268.05,27400.21,27487.6,197.82,4339.002,94.73
2088,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2089,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2090,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2091,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2092,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2093,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2094,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2095,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2096,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2097,7236,60296.52,652.74,0,5739.07,2604.58,25.03,138.38,154.11,25.03,219.43,17713.06,293.77,13143.33,13230.72,219.43,2008.411,88.59
2098,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2099,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2100,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2101,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2102,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2103,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2104,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2105,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2106,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2107,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2108,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2109,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2110,7239,45468.04,463.81,0,4327.68,2604.58,23.46,152.46,110.62,23.46,200.86,13925.85,306.28,9045.48,9132.87,200.86,2839.673,46.56
2111,7240,14235.17,246.41,1235.61,1326.31,106.87,111.4,100.68,0,111.4,67.96,4733.77,332.54,827.82,967.4,67.96,3556.187,9.46
2112,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2113,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2114,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2115,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2116,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2117,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2118,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2119,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2120,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2121,7254,39508.94,421.65,0,3760.49,2604.58,25,161.1,101.78,25,240.35,12503.16,316.46,9408.62,9496,240.35,2632.002,44.02
2122,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2123,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2124,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2125,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2126,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2127,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2128,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2129,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2130,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2131,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2132,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2133,7297,82099.27,831.41,0,7814.27,2604.58,23.04,126.91,195.22,23.04,188.62,23013.01,280.31,15398.47,15485.86,188.62,5127.439,44.64
2134,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2135,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2136,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2137,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2138,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2139,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2140,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2141,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2142,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2143,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2144,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2145,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2146,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2147,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2148,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2149,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2150,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2151,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2152,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2153,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2154,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2155,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2156,7319,83361.25,835.5,0,7934.39,2604.58,22.93,126.43,197.16,22.93,200.61,23317.08,279.71,16635.67,16723.05,200.61,5950.014,39.37
2157,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2158,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2159,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2160,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2161,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2162,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2163,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2164,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2165,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2166,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2167,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2168,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2169,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2170,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2171,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2172,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2173,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2174,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2175,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2176,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2177,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2178,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2179,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2180,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2181,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2182,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2183,7336,171187.34,1612.75,0,16293.75,2604.58,21.42,110.4,383.74,21.42,193.78,44880.81,262.17,33085.42,33172.81,193.78,10001.507,49.8
2184,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2185,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2186,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2187,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2188,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2189,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2190,74,14361.41,178.71,0,1366.93,2604.58,29.84,276.54,72.23,29.84,227.18,6272.16,436.74,3175.26,3262.64,227.18,1560.947,24.99
2191,75,4766.52,109.14,994.14,444.1,106.87,243.07,115.59,0,243.07,40.43,2283.74,479.12,135.05,192.69,40.43,1587.674,5.34
2192,76,4209.18,101.2,858.59,392.17,106.87,239.93,118.56,0,239.93,40.82,2015.99,478.95,118.67,171.83,40.82,1402.031,5.21
2193,77,386.18,31.9,212.52,35.98,106.87,656.48,369.92,0,656.48,105.81,442.89,1146.86,0.59,40.86,105.81,128.633,7.44
2194,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2195,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2196,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2197,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2198,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2199,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2200,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2201,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2202,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2203,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2204,78,11964.42,250.05,1734.01,1114.74,106.87,175.66,102.1,0,175.66,51.72,4764.53,398.23,499.18,618.85,51.72,1992.609,15.6
2205,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2206,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2207,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2208,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2209,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2210,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2211,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2212,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2213,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2214,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2215,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2216,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2217,79,148735.55,1753.85,13129.76,13857.87,106.87,107.32,93.89,0,107.32,60.43,47843.54,321.67,8306.51,8988.19,60.43,18577.703,22.16
2218,8063,52113.85,572.51,0,4960.24,2604.58,25.56,145.16,135.82,25.56,231.51,15690.42,301.08,11977.61,12065,231.51,1627.367,94.58
2219,8063,52113.85,572.51,0,4960.24,2604.58,25.56,145.16,135.82,25.56,231.51,15690.42,301.08,11977.61,12065,231.51,1627.367,94.58
2220,8063,52113.85,572.51,0,4960.24,2604.58,25.56,145.16,135.82,25.56,231.51,15690.42,301.08,11977.61,12065,231.51,1627.367,94.58
2221,8117,24590.49,264.73,0,2340.54,2604.58,27.1,201.1,116.31,27.1,227.13,8817.21,358.56,5497.96,5585.34,227.13,1755.178,38.85
2222,8117,24590.49,264.73,0,2340.54,2604.58,27.1,201.1,116.31,27.1,227.13,8817.21,358.56,5497.96,5585.34,227.13,1755.178,38.85
2223,8117,24590.49,264.73,0,2340.54,2604.58,27.1,201.1,116.31,27.1,227.13,8817.21,358.56,5497.96,5585.34,227.13,1755.178,38.85
2224,8117,24590.49,264.73,0,2340.54,2604.58,27.1,201.1,116.31,27.1,227.13,8817.21,358.56,5497.96,5585.34,227.13,1755.178,38.85
2225,8117,24590.49,264.73,0,2340.54,2604.58,27.1,201.1,116.31,27.1,227.13,8817.21,358.56,5497.96,5585.34,227.13,1755.178,38.85
2226,82,13307.54,180.46,0,1266.62,2604.58,31.55,290.9,75.35,31.55,294.42,6025.74,452.81,3830.67,3918.06,294.42,738.765,52.07
2227,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2228,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2229,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2230,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2231,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2232,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2233,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2234,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2235,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2236,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2237,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2238,8330,54489.63,547.18,0,5186.37,2604.58,23.04,142.98,129.98,23.04,199.4,16149.75,296.38,10778.05,10865.43,199.4,3202.928,49.71
2239,8340,2521.97,126.52,1352.73,234.97,106.87,619.29,135.55,0,619.29,17.71,2207.48,875.3,3.12,44.67,17.71,630.027,10.44
2240,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2241,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2242,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2243,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2244,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2245,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2246,8398,38841.21,395.36,0,3696.94,2604.58,23.17,162.24,93.01,23.17,195.31,12264.66,315.76,7498.62,7586.01,195.31,3234.393,34.21
2247,84,3563.75,69.94,435.56,332.04,106.87,150.99,123.16,0,150.99,59.52,1406.28,394.61,163.99,212.1,59.52,1187.044,5.08
2248,8402,114271.93,1230.76,0,10876.49,2604.58,24.94,117.97,288.7,24.94,220.94,31227.26,273.27,25159.35,25246.74,220.94,2154.495,158.01
2249,8402,114271.93,1230.76,0,10876.49,2604.58,24.94,117.97,288.7,24.94,220.94,31227.26,273.27,25159.35,25246.74,220.94,2154.495,158.01
2250,8402,114271.93,1230.76,0,10876.49,2604.58,24.94,117.97,288.7,24.94,220.94,31227.26,273.27,25159.35,25246.74,220.94,2154.495,158.01
2251,8402,114271.93,1230.76,0,10876.49,2604.58,24.94,117.97,288.7,24.94,220.94,31227.26,273.27,25159.35,25246.74,220.94,2154.495,158.01
2252,8402,114271.93,1230.76,0,10876.49,2604.58,24.94,117.97,288.7,24.94,220.94,31227.26,273.27,25159.35,25246.74,220.94,2154.495,158.01
