OBJECTID,ID,BLDGID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
2391,365833,9182,41,382.68,4,181.02,201.66,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,291.760987235,2364.68888237
2392,365834,9193,42,438.28,26,180.87,257.41,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,335.605969645,2188.44851941
2393,365835,4958,41,441.71,5,182,259.71,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,56.6727928622,208.335311263
2394,365836,4958,41,441.71,1,180.93,260.78,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,52.7443087325,172.472665607
2395,365847,9182,41,238.23,6,180.78,57.45,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,276.063062326,1674.03668235
2396,365857,11658,41,186.85,11,180.76,6.09,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,122.147022505,317.205753287
2397,365879,8063,41,303.52,13,182.61,120.91,Flat,1627.367,94.58,-2.03,125.98,183.29,40.58,40.11,-0.21,283.066641336,1169.32051992
2398,365930,9193,41,298.71,3,180.72,117.99,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,306.704192114,2026.27155038
2399,365931,4958,42,458.34,36,182.21,276.13,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,42.7667855134,103.214805216
2400,365932,4958,42,459.54,44,180.93,278.61,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,42.1579855125,100.536602697
2401,365940,620,41,200.01,2,177.86,22.15,Flat,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,1220.86921632,12200.027315
2402,365954,2861,42,194.25,37,180.02,14.23,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,553.83924787,1224.19354815
2403,365956,1700,41,194.21,3,177.59,16.62,Flat,5717.096,17.49,0.07,30.98,178.16,104.52,71.73,0.41,522.955789293,2967.47525958
2404,366007,1700,41,207.15,3,180.5,26.65,Flat,5717.096,17.49,0.07,30.98,178.16,104.52,71.73,0.41,304.770598217,1946.85825766
2405,366016,5089,41,273.35,2,177,96.35,Flat,4767.873,84.03,-0.33,104.69,177.6,119.12,56.43,-0.78,521.053331254,3795.709575
2406,366018,620,41,204.64,1,177.89,26.75,Flat,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,1238.76508843,24721.5231785
2407,366055,20,41,211.03,10,180.73,30.3,Flat,1862.045,92.27,7.75,154.17,180.9,51.79,45.11,0.68,118.029189025,344.220758606
2408,366056,91,41,266.08,9,180.64,85.44,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,292.924578125,1351.24628189
2409,366061,9208,41,223.5,3,180.84,42.66,Flat,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,170.393506341,904.181940024
2410,366062,9193,42,244.82,19,181.07,63.75,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,136.074478919,276.078201235
2411,366063,9193,42,333.15,25,180.76,152.39,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,153.510151708,305.576470293
2412,366075,55,41,218.6,4,180.57,38.03,Flat,3249.779,31.43,3.45,41.2,180.83,63.01,51.58,0,213.224799996,1863.4237627
2413,366092,113,42,278.29,31,180.58,97.71,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,130.122272762,442.016581516
2414,366110,3476,41,221.21,5,181,40.21,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,384.584737286,4832.49785523
2415,366111,3518,42,226.31,22,181.02,45.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,135.934849136,212.249458425
2416,366122,5347,41,278.52,1,181.14,97.38,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,286.050395242,1332.31865997
2417,366128,5172,41,270.44,2,180.84,89.6,Flat,2458.106,83.6,0,104.43,181.03,69.7,44.24,0.47,315.920135319,1739.80683618
2418,366131,3416,41,246.08,8,180.63,65.45,Flat,2268.356,54.5,0,70.51,180.86,107.22,21.16,0.91,189.737699049,806.9388408
2419,366157,15641,41,318.43,3,181,137.43,Flat,2832.452,130.33,0,147.44,182,70.89,66.04,0.51,368.004854734,1849.70606584
2420,366164,15970,42,296.78,22,178.02,118.76,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,140.350522089,283.733771517
2421,366208,5347,999,358.95,17,181.06,177.89,Complex,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,199.393441085,505.580560475
2422,366209,5178,41,195.35,13,180.71,14.64,Flat,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,144.329073328,777.875475675
2423,366210,5153,41,244.9,11,180.71,64.19,Flat,2580.871,59.84,-0.01,70.67,180.88,130.19,28.9,0.52,250.335642131,925.225927102
2424,366211,6343,41,251.76,3,180.76,71,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,512.61053696,3076.88796788
2425,366220,14718,41,188.93,12,180.86,8.07,Flat,5463.128,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,223.545299898,1692.12265981
2426,366221,6077,41,347.55,1,180.54,167.01,Flat,2532.17,141.54,-0.01,174.59,180.87,70.62,35.86,0,316.800800001,1925.27457135
2427,366224,5178,999,239.32,18,180.77,58.55,Complex,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,169.921328809,707.290157995
2428,366228,5347,999,261.58,16,181,80.58,Complex,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,353.922149966,1449.85809078
2429,366230,7254,41,196.69,4,181.06,15.63,Flat,2632.002,44.02,0.36,88.99,181.17,69.07,49.92,0.55,148.39927391,430.461897756
2430,366233,7200,41,297.43,2,180.5,116.93,Flat,4339.002,94.73,-0.5,125.32,180.87,112.09,44.72,0.55,366.819242856,3657.62035716
2431,366239,5178,42,252.15,34,180.7,71.45,Pitched,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,169.242612399,452.283008032
2432,366240,5153,999,242.57,20,180.67,61.9,Complex,2580.871,59.84,-0.01,70.67,180.88,130.19,28.9,0.52,264.275121588,693.525466813
2433,366241,6229,41,285.15,10,180.59,104.56,Flat,4974.004,63.09,-0.01,109.29,181.01,99.38,50.05,0.53,221.397416852,1490.77137585
2434,366243,5347,42,299.05,54,181.32,117.73,Pitched,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,117.425370015,513.487718572
2435,366244,6229,41,220.37,7,180.71,39.66,Flat,4974.004,63.09,-0.01,109.29,181.01,99.38,50.05,0.53,217.702964988,1663.23656512
2436,366245,7207,42,263.83,29,180.89,82.94,Pitched,4758.157,73.76,0.92,93.19,181.09,97.14,48.98,0.53,571.735159788,2478.03430386
2437,366255,11581,41,213.36,1,181.3,32.06,Flat,5097.86,54.52,0,90.9,181.37,101.54,50.21,0.73,224.778049867,1072.76239066
2438,366256,11586,42,321.38,54,181.13,140.25,Pitched,4946.349,57.52,4.04,161.54,181.13,100.84,49.05,0.73,151.194346854,258.605170402
2439,366276,15970,42,297.29,50,180.72,116.56,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,69.2372299272,91.4826580965
2440,366277,15970,42,297.68,53,180.02,117.66,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,68.2257851691,76.7936211458
2441,366278,16953,42,268.57,38,185.7,82.87,Pitched,3216.226,44.16,-5.1,153.98,185.18,99.35,45.62,-35.39,142.724914905,342.920892977
2442,366280,14714,41,296.69,13,178.53,118.16,Flat,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,197.787160601,583.672782146
2443,366286,14714,41,206.49,3,178.01,28.48,Flat,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,200.521071559,905.156292966
2444,366288,16953,999,199.87,22,184.16,15.71,Complex,3216.226,44.16,-5.1,153.98,185.18,99.35,45.62,-35.39,216.169767254,602.428676995
2445,366292,14701,41,322.42,5,181,141.42,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,265.588352754,1019.13675952
2446,366299,13173,41,306.86,1,180.61,126.25,Flat,2865.352,123.43,-2.28,136.65,181.08,62.87,45.58,0.51,303.031725544,2466.20786845
2447,366302,15,41,189.85,13,180.76,9.09,Flat,1329.948,8.31,0,13.63,181.1,43.36,30.88,0,172.269199997,877.648956138
2448,366304,20,42,305.35,45,180.67,124.68,Pitched,1862.045,92.27,7.75,154.17,180.9,51.79,45.11,0.68,243.672437187,413.276654043
2449,366306,122,41,187.29,1,178.5,8.79,Flat,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,303.517268883,1258.2859495
2450,366307,104,999,254.25,17,180.71,73.54,Complex,1363.821,41.21,0,80.78,181.05,64.64,21.1,0.8,158.682169812,743.542026561
2451,366308,1779,41,235.65,7,181.13,54.52,Flat,9014.854,28.02,-0.01,60.26,181.36,121.65,116.28,0.17,370.995343525,1248.61818522
2452,366310,52,42,207.36,40,180.57,26.79,Pitched,7221.219,25.01,0,84.29,180.85,173.13,41.83,0.01,214.643800002,857.307498544
2453,366314,113,42,274.41,34,180.53,93.88,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,242.585277648,679.454385431
2454,366320,15400,41,222.48,1,181.12,41.36,Flat,4239.453,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,358.111141303,1525.94741645
2455,366321,15943,41,269.09,8,181.51,87.58,Flat,4625.997,95.41,-0.76,163.16,182.62,105.82,47.05,0.76,297.861841767,697.027984875
2456,366322,15886,42,321.38,21,183.81,137.56,Pitched,3792.293,42.59,0.09,154,182.99,95.86,39.56,0.76,85.1057179996,240.580467261
2457,366324,603,41,222.98,4,181.11,41.87,Flat,11833.288,43.17,0,86.81,181.21,121.66,109.37,0.17,287.059371222,1795.60482993
2458,366325,105,999,252.01,17,180.95,71.06,Complex,3330.451,44.19,0.2,73.87,181.09,68.8,50.21,0.71,117.33409171,424.007234565
2459,366332,15943,42,312.8,43,181.83,130.97,Pitched,4625.997,95.41,-0.76,163.16,182.62,105.82,47.05,0.76,177.267599998,367.376150783
2460,366333,16941,999,258.27,17,185.59,72.68,Complex,3324.389,20.63,-5.2,78.76,185.51,94.64,40.78,0.76,92.1658918591,215.363503203
2461,366334,15943,42,333.28,39,182.17,151.11,Pitched,4625.997,95.41,-0.76,163.16,182.62,105.82,47.05,0.76,118.186337922,154.226089969
2462,366339,122,41,192.83,7,175.5,17.33,Flat,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,341.960546427,3568.03392822
2463,366340,998,41,236.7,9,180.81,55.89,Flat,927.102,51.04,0.03,61.09,180.91,31.11,29.8,0.43,149.413894045,567.128807153
2464,366350,211,41,198.04,2,181.08,16.96,Flat,13281.396,46.53,0,107.24,181.06,121.21,110.02,0.8,103.719710834,301.169510211
2465,366351,675,41,210.29,2,180.77,29.52,Flat,3271.68,15.67,-0.04,32.83,180.89,98.19,67.47,0.83,190.001909732,877.855103273
2466,366352,668,41,227.67,7,180.61,47.06,Flat,6539.624,30.01,0,54.64,180.9,226.24,30.68,0.47,156.022824385,656.862025223
2467,366353,665,41,244.26,3,180.92,63.34,Flat,7142.746,38.79,0,96.24,180.91,240.38,29.8,0.49,222.980274601,726.397006685
2468,366354,154,41,211.73,13,180.5,31.23,Flat,1882.776,31.83,10.1,42.1,180.68,62.23,30.26,0.18,415.646747788,1437.3758191
2469,366369,10953,41,261.19,8,181,80.19,Flat,4700.736,80.56,-0.01,104.01,181.17,96.87,48.53,-0.43,550.583830688,3025.16490874
2470,366370,11581,41,258.83,10,181.19,77.64,Flat,5097.86,54.52,0,90.9,181.37,101.54,50.21,0.73,119.349442047,275.163740707
2471,366371,11606,41,232.46,3,181.08,51.38,Flat,10190.841,64.66,-3.1,95.57,181.21,103.5,102.83,0.73,164.443725996,844.775934021
2472,366381,11606,41,264.93,5,181.07,83.86,Flat,10190.841,64.66,-3.1,95.57,181.21,103.5,102.83,0.73,170.026780021,507.148275188
2473,366382,11581,41,266.62,12,181.22,85.4,Flat,5097.86,54.52,0,90.9,181.37,101.54,50.21,0.73,158.072430077,356.135110201
2474,366389,14058,41,366.19,1,181,185.19,Flat,3700.655,138.96,0,198.3,181.8,67.46,55.36,0.51,290.360527902,2654.47195837
2475,366390,12604,41,273.88,2,181.19,92.69,Flat,2552.451,87.59,-0.98,101.32,181.95,56.99,44.79,0.51,302.128211827,2234.10509877
2476,366393,3507,42,272.96,32,181.11,91.85,Pitched,838.287,69.15,0,95.87,181.29,29.66,28.26,0.62,100.338858698,238.982073139
2477,366409,12593,42,260.67,29,180.95,79.72,Pitched,5374.906,56.73,0,99.04,181.04,99.17,56.5,0.02,126.735199997,198.643656421
2478,366417,14056,41,199.7,3,180.87,18.83,Flat,2216.885,18.29,-1.87,27.96,181.02,55.63,41.34,0.51,230.670277534,2175.74889771
2479,366421,13200,42,247.74,25,181.02,66.72,Pitched,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,211.750199998,567.554236447
2480,366422,13255,41,246.53,5,180.96,65.57,Flat,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,516.968718875,3111.1456652
2481,366423,13255,41,227.08,6,181.04,46.04,Flat,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,288.492157591,1545.06864874
2482,366435,13202,42,197.77,42,181.11,16.66,Pitched,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,106.160478838,129.729666737
2483,366436,14705,999,187.38,19,180.65,6.73,Complex,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,379.446599999,596.143722643
2484,366448,14004,41,260.31,3,180.88,79.43,Flat,2199.728,75.17,0.33,85.11,180.91,50.76,43.33,0,302.949200001,1606.82098377
2485,366449,14697,41,197.09,3,180.77,16.32,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,419.912222105,2715.17401492
2486,366450,14713,42,202.77,28,180.77,22,Pitched,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,169.775294021,404.043208531
2487,366454,10967,41,381.43,9,181.25,200.18,Flat,3906.506,148.39,0,203.61,181.59,85.84,50.23,0.17,256.475970319,807.603281264
2488,366463,13129,41,373.52,2,180.76,192.76,Flat,3835.52,177.85,-0.24,198.93,180.93,82.55,46.46,0,323.375399999,3568.96324438
2489,366464,13244,41,204.9,2,180.75,24.15,Flat,11784.647,33.96,-0.43,85.96,180.98,119.73,100.54,0.76,736.21877605,7764.72706852
2490,366466,13255,41,246.61,5,181.1,65.51,Flat,12694.893,62.17,-0.17,84.32,181.2,127.51,105.3,0.76,379.208356099,1670.19909521
2491,366467,13206,41,271.35,9,181.25,90.1,Flat,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,140.357028673,470.018219654
2492,366468,14697,41,360.26,3,180.75,179.51,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,48.103600001,128.418787841
2493,366469,14697,41,360.12,4,180.88,179.24,Flat,11196.57,49.88,-0.01,225.87,180.97,119,100.99,-0.06,46.9835999981,121.941628911
2494,366470,14692,41,210.43,2,180.98,29.45,Flat,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,158.329646547,547.654737615
2495,366471,14037,999,247.88,21,180.72,67.16,Complex,5567.383,51.18,0.18,89.21,180.78,100.15,61.17,0.62,222.489994314,688.120981918
2496,366472,14077,42,299.94,25,180.94,119,Pitched,6005.628,41.85,0.06,126.39,181.08,106.85,61.78,0.76,269.939428505,1409.51595749
2497,366473,14705,42,308.47,38,180.72,127.75,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,118.706400001,166.889743485
2498,366475,13244,41,260.88,6,180.64,80.24,Flat,11784.647,33.96,-0.43,85.96,180.98,119.73,100.54,0.76,236.75502328,2252.59564553
2499,366476,14705,42,185.96,0,180.7,5.27,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0,159.131800001,174.562274273
2500,366477,14692,999,215.12,15,180.98,34.14,Complex,5438.316,30.56,0.08,51.12,181.08,111.81,50.93,0.43,212.017852337,1543.18945299
2501,366526,8398,41,254.5,13,180.94,73.56,Flat,3234.393,34.21,0,89.27,181.16,59.21,54.63,0.53,228.477643933,918.602081199
2502,366527,9232,999,263.75,16,181,82.75,Complex,4739.676,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,280.047536172,1040.12842506
2503,366530,7319,41,220.57,5,180.95,39.62,Flat,5950.014,39.37,0,85.39,181.11,121.66,52.34,0.32,302.889297804,1748.59232521
2504,366533,8402,42,354.75,46,180.9,173.85,Pitched,2154.495,158.01,0,179.25,181.14,58.38,36.91,0.53,274.002888846,1455.50414729
2505,366534,7336,42,206,32,181,25,Pitched,10001.507,49.8,0,89.66,181.29,120.94,113.09,0.28,245.82635142,403.460477239
2506,366536,9232,41,272.24,3,180.84,91.4,Flat,4739.676,105.77,-0.01,159.29,181.08,97.54,58.53,0.95,227.688399277,906.544545111
2507,366541,9610,41,282.76,3,180.86,101.9,Flat,2176.42,95.8,0,112.07,181.1,55.61,39.14,0,295.727799997,1837.39289946
2508,366544,9321,42,201.58,17,179,22.58,Pitched,32445.621,16.03,-2.92,27.6,181.36,251.58,245.29,0.52,671.236678889,5346.00454885
2509,366545,9193,42,325.14,42,180.7,144.44,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,354.119872106,761.768096125
2510,366546,9307,41,264.05,9,181.07,82.98,Flat,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,409.239207818,2566.88975006
2511,366547,8487,41,237.83,4,180.62,57.21,Flat,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,320.79084498,2215.86047059
2512,366548,10141,41,325.64,3,181,144.64,Flat,2314.283,129.14,0.1,152.08,181.06,58.52,41.09,0.53,241.819073044,1097.51567532
2513,366549,9608,41,233.88,4,180.91,52.97,Flat,4140.905,53.99,0,88.5,181.14,98.7,55.42,0.81,276.522539079,1125.4360798
2514,366550,9623,41,245.81,3,180.78,65.03,Flat,3973.882,54.18,0,71.15,181.05,69.37,57.29,0.53,315.552182967,2149.37001124
2515,366551,10151,42,263.96,29,181.02,82.93,Pitched,1582.066,45.31,2.12,92.21,181.11,47.67,38.1,0.43,128.675615549,414.692478833
2516,366553,9608,41,263.18,4,180.81,82.37,Flat,4140.905,53.99,0,88.5,181.14,98.7,55.42,0.81,170.445170257,509.957949086
2517,366554,9325,42,264.15,22,181.05,83.09,Pitched,6486.974,67.37,0.3,92.39,181.27,123.1,53.92,0.79,391.29255958,1627.54048634
2518,366555,10157,41,429.55,6,176.5,253.05,Flat,4971.281,171.1,0,259.98,179.06,97.1,57.45,0.5,546.768822792,1772.64985681
2519,366556,9307,42,207.25,43,181.04,26.21,Pitched,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,243.126807788,537.633989656
2520,366557,9307,999,264,20,181.07,82.93,Complex,10176.777,58.78,-0.01,101.1,181.14,123.61,107.22,0.46,122.737118795,318.003176198
2521,366558,10121,42,361.52,37,181,180.52,Pitched,2487.627,155.9,-0.67,198.57,181.16,55.22,51.32,0.53,334.131362566,825.618250332
2522,366560,8487,42,346.33,28,180.56,165.77,Pitched,6494.48,96.6,-0.57,175.73,180.9,109.93,61.57,1.12,380.313893941,3120.83681726
2523,366561,10121,42,370.35,39,181.01,189.34,Pitched,2487.627,155.9,-0.67,198.57,181.16,55.22,51.32,0.53,257.054215391,624.538642025
2524,366566,3500,42,200.18,26,180.79,19.39,Pitched,727.087,16.63,0,24.67,180.97,37.43,29.57,0.91,145.870374152,562.028493738
2525,366567,15948,41,194.96,1,181.51,13.45,Flat,4019.018,80.88,-0.31,153.89,182.04,91.42,45.66,0,45.334999999,127.893412233
2526,366568,15948,41,194.81,3,182.36,12.45,Flat,4019.018,80.88,-0.31,153.89,182.04,91.42,45.66,0,48.1158000026,144.692781216
2527,366569,15966,41,312.55,4,181,131.55,Flat,19486.426,84.38,-0.65,204.29,181.68,338.58,97.94,0.17,151.402200002,575.941917684
2528,366570,15966,41,286.04,3,180.93,105.11,Flat,19486.426,84.38,-0.65,204.29,181.68,338.58,97.94,0.17,202.938600002,673.530376714
2529,366571,124,41,214.86,2,180.69,34.17,Flat,3672.598,21.03,0,40.76,180.96,114.1,59.69,0.55,270.392819979,1194.981464
2530,366572,603,41,203.95,5,181.09,22.86,Flat,11833.288,43.17,0,86.81,181.21,121.66,109.37,0.17,96.1869260888,247.819229266
2531,366576,15460,42,288.53,36,180.75,107.78,Pitched,3658.884,84.35,0,119.46,181.08,91.82,46.13,0.51,99.5827219574,227.760117816
2532,366577,15966,42,279.73,38,180.95,98.79,Pitched,19486.426,84.38,-0.65,204.29,181.68,338.58,97.94,0.17,88.1526000015,109.437419555
2533,366578,15879,41,253.46,2,181.88,71.58,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0,222.137800001,900.495424523
2534,366582,15983,41,262.1,2,181,81.1,Flat,2294.889,68.83,4.63,91.83,181.09,48.9,46.93,0.51,209.060633439,814.252374753
2535,366590,15979,41,278.87,8,181.34,97.53,Flat,4132.285,89.27,-0.01,102.8,182.1,90.64,46.57,0.51,418.031369537,1396.51495557
2536,366591,15948,42,317.59,34,181.84,135.75,Pitched,4019.018,80.88,-0.31,153.89,182.04,91.42,45.66,0,62.4430000018,142.671909486
2537,366592,15948,41,317.59,10,182.24,135.35,Flat,4019.018,80.88,-0.31,153.89,182.04,91.42,45.66,0,59.6635999996,107.009705998
2538,366594,15979,41,283.64,3,181.65,101.99,Flat,4132.285,89.27,-0.01,102.8,182.1,90.64,46.57,0.51,226.977942498,1189.16755424
2539,366597,211,42,197.93,32,181.06,16.88,Pitched,13281.396,46.53,0,107.24,181.06,121.21,110.02,0.8,84.3274199751,209.29429969
2540,366598,599,999,184.94,20,181,3.94,Complex,1971.878,13.28,-0.01,27.74,181.2,61.46,44.64,0.17,217.294062338,852.55829389
2541,366600,668,41,213.11,13,180.81,32.3,Flat,6539.624,30.01,0,54.64,180.9,226.24,30.68,0.47,142.18086068,830.152609756
2542,366601,656,999,225.24,17,180.52,44.72,Complex,1508.372,35.78,3.01,52.03,180.77,49.75,30.32,0.53,229.656181932,828.545854773
2543,366602,671,42,262.17,21,180.74,81.43,Pitched,1872.907,74.59,0,87.17,181,92.24,20.31,0.43,341.972792669,1622.10663484
2544,366603,5133,41,338.03,6,179.74,158.29,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,297.453712528,2086.65728134
2545,366604,5133,41,217.71,1,179.5,38.21,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,295.7583445,1521.69729153
2546,366609,15460,42,287.28,51,181.04,106.24,Pitched,3658.884,84.35,0,119.46,181.08,91.82,46.13,0.51,97.8001528214,271.542773809
2547,366619,1779,41,226.88,4,181,45.88,Flat,9014.854,28.02,-0.01,60.26,181.36,121.65,116.28,0.17,279.064535797,1573.34202068
2548,366620,5133,41,206.36,1,179.61,26.75,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,240.378145378,2324.08687944
2549,366621,3363,41,185.1,14,180.81,4.29,Flat,1355.945,17.47,0,47.27,180.87,45.86,30.16,0.37,174.127976307,675.898704472
2550,366622,114,42,296.28,35,180.95,115.33,Pitched,2390.432,52.12,0,118.84,181.07,49.16,48.63,0.8,134.338899512,583.918394423
2551,366623,131,41,237.34,4,180.52,56.82,Flat,943.41,52.82,2.94,62.55,180.61,32.03,31.9,0.69,176.560008161,768.622598817
2552,366626,1609,999,238.49,19,180.65,57.84,Complex,2445.877,52.82,-0.01,68.31,180.96,77,31.76,0.48,385.562286822,1496.90020806
2553,366667,13200,999,247.47,16,181.01,66.46,Complex,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,213.863070352,482.776805639
2554,366669,13202,41,208.5,7,181,27.5,Flat,5038.688,24.74,0.14,39.38,181.1,113.67,46.27,0.43,506.360812317,3076.92678725
2555,366670,13206,42,367.03,34,181.25,185.78,Pitched,5687.672,92.04,0,192.96,181.31,118.59,52.19,1.58,89.3183066991,153.899353909
2556,366700,10231,41,232.38,5,181.1,51.28,Flat,11771.038,50.16,0,85.8,181.19,121.54,100.89,0,227.620305388,1550.71188181
2557,366723,10231,41,243.83,2,180.97,62.86,Flat,11771.038,50.16,0,85.8,181.19,121.54,100.89,0,347.384207946,1414.85131848
2558,366724,37,41,206.07,6,180.8,25.26,Flat,1603.416,22.36,0.72,40.69,181.16,49.3,32.52,0,147.404199999,568.741768731
2559,366760,9776,41,300.54,2,180.9,119.64,Flat,1291.672,106.63,1.12,125,181.13,49.26,28.73,0.43,223.791587201,939.460619664
2560,366761,5113,41,231.77,4,180.63,51.14,Flat,7259.106,33.97,0,56.33,180.88,119.45,98.78,0.53,195.260916758,1140.03842121
