OBJECTID,ID,Bldg_ID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,F_AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
2248,349909,10955,41,234.38,21,181.14,53.24,Flat,3243.565,60.44,-0.37,128.93,181.11,63.26,53.84,-0.43,32.6741066,54.31150059
2249,349935,10957,41,302.5,32,180.85,121.65,Flat,1883.806,137.72,10.74,151.54,180.88,57.38,33.18,0.17,30.16873725,46.23470554
2250,349936,11637,41,196.26,1,181,15.26,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,61.26947847,223.5057584
2251,349937,11637,41,192.56,9,180.8,11.76,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,95.77713087,430.263673
2252,349938,11640,41,199.25,6,181,18.25,Flat,1384.117,79.5,0,164.76,181.11,56.97,24.29,-0.43,95.5912621,297.4998713
2253,349939,11640,41,263.59,7,180.78,82.81,Flat,1384.117,79.5,0,164.76,181.11,56.97,24.29,-0.43,84.70575924,427.5170978
2254,349940,11632,42,198.14,22,181.02,17.12,Pitched,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,23.33404876,33.26297108
2255,349941,10951,42,341.77,24,181.03,160.74,Pitched,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,86.78601624,397.1332356
2256,349942,10951,41,264.17,6,181.09,83.08,Flat,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,52.95147182,89.67774878
2257,349943,10955,42,238.92,41,181.21,57.71,Pitched,3243.565,60.44,-0.37,128.93,181.11,63.26,53.84,-0.43,13.88488576,12.02821415
2258,349944,10955,42,209.65,25,180.89,28.76,Pitched,3243.565,60.44,-0.37,128.93,181.11,63.26,53.84,-0.43,54.99932673,184.1299532
2259,349945,10955,41,197.88,3,181,16.88,Flat,3243.565,60.44,-0.37,128.93,181.11,63.26,53.84,-0.43,73.45433896,219.1583137
2260,349967,10153,42,308.07,35,181.19,126.88,Pitched,3279.054,71.72,0,138.33,181.19,59.08,56.54,0.43,34.68967063,71.5893519
2261,349968,10182,999,261.08,18,180.82,80.26,Complex,4473.261,38.32,-0.04,91.54,181.05,120.8,37.03,1.07,117.1599935,582.2988403
2262,349969,10182,42,264.42,18,181,83.42,Pitched,4473.261,38.32,-0.04,91.54,181.05,120.8,37.03,1.07,26.63467853,43.94285549
2263,349970,10182,41,210.79,4,181,29.79,Flat,4473.261,38.32,-0.04,91.54,181.05,120.8,37.03,1.07,104.3356345,485.5798715
2264,350124,10153,42,311.73,27,181.03,130.7,Pitched,3279.054,71.72,0,138.33,181.19,59.08,56.54,0.43,36.18771698,70.99019432
2265,350125,9604,41,190.62,2,180.9,9.72,Flat,592.923,36.85,0,102.5,181.07,47.48,12.49,1.07,80.13287788,344.4085135
2266,350126,9625,41,258.04,2,180.5,77.54,Flat,973.838,62.4,0,81.27,180.87,53.96,18.05,1.07,144.0082077,973.8382418
2267,350127,10250,41,265.8,9,181.28,84.52,Flat,1516.857,79.17,6.93,86.29,181.32,54.3,30.08,0.56,95.08228589,317.7797548
2268,350217,9923,41,235.15,15,181.26,53.89,Flat,4769.261,78.23,-0.06,246.99,181.26,88.82,53.7,0.56,46.64840245,93.46692188
2269,350218,9923,42,207.87,24,181.25,26.62,Pitched,4769.261,78.23,-0.06,246.99,181.26,88.82,53.7,0.56,130.2038343,364.4694115
2270,350219,10279,42,215.68,31,181.3,34.38,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,32.78875021,46.93369141
2271,350220,10279,41,226.96,4,181.13,45.83,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,104.6943319,435.8138147
2272,350221,10957,42,318.35,23,180.87,137.48,Pitched,1883.806,137.72,10.74,151.54,180.88,57.38,33.18,0.17,67.16200649,165.9447566
2273,350222,11640,42,317.44,0,181.03,136.41,Pitched,1384.117,79.5,0,164.76,181.11,56.97,24.29,-0.43,43.86973265,152.7621284
2274,350223,11632,999,273.76,16,181.07,92.69,Complex,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,56.48877033,164.0675518
2275,350224,11632,999,264.45,18,181.05,83.4,Complex,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,129.2590925,631.4309255
2276,350225,10951,42,264.08,51,181.06,83.02,Pitched,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,16.89066848,16.55225064
2277,350226,10951,42,266.55,23,181.3,85.25,Pitched,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,28.6612952,51.32607
2278,350227,10955,999,239.4,30,181.09,58.31,Complex,3243.565,60.44,-0.37,128.93,181.11,63.26,53.84,-0.43,80.41973308,166.1347503
2279,350468,5114,41,272.19,4,181,91.19,Flat,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,72.80296375,278.2606842
2280,350469,5114,999,270.35,17,181.09,89.26,Complex,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,65.87097106,212.6335435
2281,350470,5114,42,270.23,17,180.94,89.29,Pitched,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,64.28400666,210.9573887
2282,350471,5114,42,271.58,18,181,90.58,Pitched,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,108.2120571,724.9687478
2283,350472,5114,42,265.4,36,180.93,84.48,Pitched,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,136.2111357,239.2463677
2284,350473,5114,42,265.24,37,181,84.24,Pitched,7813.583,84.11,0,93.46,181.07,120.39,64.9,0.53,86.74564856,311.3496533
2285,352533,5133,42,186.24,36,180.81,5.43,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,29.79214613,48.85873509
2286,353222,5133,42,190.23,26,180.83,9.4,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,53.79057818,134.4631912
2287,353235,10153,41,267.64,5,181.11,86.53,Flat,3279.054,71.72,0,138.33,181.19,59.08,56.54,0.43,44.95306619,115.6292505
2288,353236,9655,41,265.97,14,181,84.97,Flat,1448.765,43.73,0.31,86.92,181.03,57.48,26.67,1.07,43.22619731,114.9049068
2289,353237,10182,42,194,23,180.8,13.2,Pitched,4473.261,38.32,-0.04,91.54,181.05,120.8,37.03,1.07,50.72111246,156.9920531
2290,353238,10182,41,246.15,3,180.82,65.33,Flat,4473.261,38.32,-0.04,91.54,181.05,120.8,37.03,1.07,40.5477231,82.41779154
2291,353239,9923,42,205.42,51,181.18,24.24,Pitched,4769.261,78.23,-0.06,246.99,181.26,88.82,53.7,0.56,32.5720358,65.35246101
2292,353240,9923,42,417.34,36,181.21,236.13,Pitched,4769.261,78.23,-0.06,246.99,181.26,88.82,53.7,0.56,171.7036759,783.7698849
2293,353734,5133,999,190.25,20,180.72,9.53,Complex,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,51.17575245,132.4023613
2294,354957,10279,41,214.9,6,181.18,33.72,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,64.87500337,249.5949448
2295,354958,10279,41,255.82,3,181,74.82,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,92.68036802,321.5429815
2296,354959,10279,41,186.03,15,181.27,4.76,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,20.4922653,25.52268748
2297,354960,10279,42,214.43,26,181.39,33.04,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,47.79335145,70.84007989
2298,354995,10279,42,268.12,48,181.31,86.81,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,20.44786545,22.00796698
2299,354997,10279,42,242.82,50,181.08,61.74,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,138.7690406,854.236361
2300,354999,10954,41,335.99,3,180.82,155.17,Flat,2475.17,147.32,0.16,182.92,180.89,52.81,52.57,0.17,61.27787926,153.3926515
2301,355000,10954,41,356.39,11,180.87,175.52,Flat,2475.17,147.32,0.16,182.92,180.89,52.81,52.57,0.17,116.042729,286.7190428
2302,355001,11550,42,352.46,42,181.03,171.43,Pitched,2538.3,145.67,-6.44,174.17,181.08,52.78,48.09,0,45.3134,123.8012143
2303,355002,11632,41,274.92,16,181.1,93.82,Flat,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,38.66347564,92.72858172
2304,355003,11632,42,206.99,26,181.09,25.9,Pitched,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,92.92428338,538.6542953
2305,355004,11632,41,272.6,12,181.12,91.48,Flat,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,28.98380488,51.91679075
2306,355005,11632,42,264.86,46,181.18,83.68,Pitched,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,22.45482399,30.76361082
2307,355006,10951,41,264.98,46,181.03,83.95,Flat,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,43.13349669,55.76366595
2308,355186,11637,41,232.19,2,181.01,51.18,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,37.69438618,74.95790881
2309,355187,11637,41,222.46,4,180.85,41.61,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,35.59489838,74.1214476
2310,355188,11640,41,271.1,8,181.03,90.07,Flat,1384.117,79.5,0,164.76,181.11,56.97,24.29,-0.43,63.35396424,249.6515788
2311,355189,11632,41,270.74,5,181.06,89.68,Flat,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,46.20428506,126.0170622
2312,355317,10279,42,211.63,39,181.25,30.38,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,42.64160977,88.30842436
2313,355318,10279,41,224.82,14,181.2,43.62,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,43.92667154,95.26188025
2314,355319,10279,42,236.32,37,181.26,55.06,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,24.77336839,38.25670252
2315,355321,11634,41,299.6,13,180.86,118.74,Flat,1877.072,112.93,16.08,120,180.89,55.25,34.69,0.17,44.94440516,114.09383
2316,355322,10957,41,302.45,34,180.86,121.59,Flat,1883.806,137.72,10.74,151.54,180.88,57.38,33.18,0.17,35.5138621,65.19496697
2317,355323,10954,42,359.53,41,180.87,178.66,Pitched,2475.17,147.32,0.16,182.92,180.89,52.81,52.57,0.17,114.9358241,257.6291179
2318,355324,11637,41,217.42,4,180.83,36.59,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,259.6671087,3214.910011
2319,355325,11632,42,270.73,28,181.06,89.67,Pitched,5450.835,76.62,0,147.92,181.13,98.11,55.94,-0.43,55.68434795,167.8662495
2320,356710,10153,42,311.73,48,181.18,130.55,Pitched,3279.054,71.72,0,138.33,181.19,59.08,56.54,0.43,32.75090441,49.77848722
2321,356711,9655,999,214.59,35,180.85,33.74,Complex,1448.765,43.73,0.31,86.92,181.03,57.48,26.67,1.07,25.09600898,39.35175792
2322,356712,9923,42,235.43,33,181.21,54.22,Pitched,4769.261,78.23,-0.06,246.99,181.26,88.82,53.7,0.56,104.8467069,619.6952808
2323,356713,10279,42,204.02,29,181.28,22.75,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,40.77432108,85.88693175
2324,356714,10279,41,211.56,2,181.27,30.29,Flat,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,96.97057589,321.4684776
2325,356715,10279,42,229.99,29,181.28,48.71,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,28.69335257,50.12896715
2326,356716,10279,42,314.69,32,181.37,133.32,Pitched,6159.097,51.39,0,134.44,181.3,125.12,53.38,0.56,22.29785011,30.38442209
2327,356718,10957,41,331.22,13,180.85,150.37,Flat,1883.806,137.72,10.74,151.54,180.88,57.38,33.18,0.17,85.74829085,321.7259183
2328,356719,10954,42,349.02,43,180.87,168.15,Pitched,2475.17,147.32,0.16,182.92,180.89,52.81,52.57,0.17,101.5835624,329.3133798
2329,356720,10954,42,336.45,27,180.85,155.6,Pitched,2475.17,147.32,0.16,182.92,180.89,52.81,52.57,0.17,71.40402459,200.7812116
2330,356721,11637,41,227.86,1,180.88,46.98,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,127.9163839,472.142427
2331,356722,11637,41,284.4,1,180.85,103.55,Flat,7409.122,54.81,0,104.96,180.95,115.98,98.89,0.53,55.38813148,188.1764182
2332,356723,10951,41,260.96,14,181,79.96,Flat,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,171.0730521,374.6426004
2333,356724,10951,41,199.1,14,181.17,17.93,Flat,1625.411,102.52,2.03,165.62,181.15,53.96,30.12,-0.43,49.32856822,115.8081445
2334,362260,3225,41,215.87,1,178.53,37.34,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,107.652377,650.7290112
2335,362434,3225,41,220.25,13,178.2,42.05,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,51.49352362,121.6151111
2336,362435,5133,41,191.07,13,180.21,10.86,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,545.2033499,1133.499581
2337,362534,3225,41,250.98,2,181,69.98,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,122.5981907,873.9818811
2338,362558,5133,41,191.07,1,180.21,10.86,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,549.0357666,1753.822531
2339,362559,5133,41,190.23,11,180.25,9.98,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,66.4779624,175.7714174
2340,362584,3225,41,215.9,2,183.68,32.22,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,127.9188373,562.8349009
2341,362603,5133,41,191.07,1,180.17,10.9,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,548.8315008,1948.769285
2342,362604,5133,42,186.26,38,180.32,5.94,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,30.54789726,51.21686959
2343,362605,5133,41,190.28,14,180.28,10,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,59.17582924,154.3884338
2344,362635,173,41,193.11,2,180.77,12.34,Flat,1732.852,12.24,0,18.51,181.02,60.84,28.48,0.47,197.7910311,1700.630578
2345,362663,3225,41,219.21,1,178.2,41.01,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,237.3860609,831.145177
2346,362664,3225,41,251.02,10,184.25,66.77,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,133.381089,995.6157983
2347,362665,5133,41,191.05,8,180.13,10.92,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,549.1558499,1714.517396
2348,362666,5133,42,186.25,27,180.83,5.42,Pitched,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,34.72480508,62.28126009
2349,362677,5133,41,186.21,13,180.2,6.01,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,68.42305808,182.2469192
2350,362707,3225,41,221.62,4,179.01,42.61,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,182.1788362,1011.155369
2351,362708,3225,41,220.29,4,184.32,35.96,Flat,24254.024,55.49,0,71.76,183.52,237.2,103.03,0.54,34.4349516,72.18566087
2352,364557,620,41,195.84,1,178.5,17.34,Flat,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,244.1283726,1843.618703
2353,364582,14711,41,253.32,1,180.75,72.57,Flat,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,440.5292767,4730.185697
2354,364621,5133,41,191.07,1,180.25,10.82,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,549.5712936,1801.888479
2355,364622,5133,41,193.5,1,179.8,13.7,Flat,33622.203,46.17,0,179.81,180.58,587.05,143.72,0.4,181.43824,1728.319625
2356,364846,665,41,186.05,10,180.5,5.55,Flat,7142.746,38.79,0,96.24,180.91,240.38,29.8,0.49,31.83575346,43.13576276
2357,364847,665,41,189.03,9,180.56,8.47,Flat,7142.746,38.79,0,96.24,180.91,240.38,29.8,0.49,74.28869008,116.6543813
2358,364848,122,999,226.86,25,175.97,50.89,Complex,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,40.34982956,84.79187675
2359,364849,122,42,216.27,36,175.65,40.62,Pitched,10604.355,26.98,0,57.3,177.87,143.89,109.92,2.08,397.3563595,1429.227912
2360,365200,9170,41,256.42,3,182,74.42,Flat,2732.559,72.33,19.29,76.44,183.36,58.5,46.71,-0.21,291.7111005,2319.545322
2361,365203,11678,41,220.61,2,181.11,39.5,Flat,1277.031,37.59,0,43.45,182.15,56.02,22.8,0.51,205.5487038,1205.280115
2362,365218,8440,42,263.07,39,180.8,82.27,Pitched,5793.263,91.13,0,167.64,181.03,98.43,58.86,0.95,192.2083208,468.0972637
2363,365219,56,42,288.99,28,180.67,108.32,Pitched,11605.697,36.98,0,131.47,180.98,131.29,109.82,0.78,139.4755329,507.3378478
2364,365220,655,41,203.04,12,180.67,22.37,Flat,6267.38,53.52,0,108.58,180.87,206.82,31.62,0.74,298.0294937,569.9893428
2365,365221,8440,999,263.1,28,180.79,82.31,Complex,5793.263,91.13,0,167.64,181.03,98.43,58.86,0.95,190.2245166,485.1850487
2366,365222,74,41,211.53,13,180.92,30.61,Flat,1560.947,24.99,0.07,42.82,181.02,40.39,39.48,0.89,197.1374716,563.8225066
2367,365224,668,41,227.65,7,180.57,47.08,Flat,6539.624,30.01,0,54.64,180.9,226.24,30.68,0.47,151.5671749,769.4922589
2368,365225,668,41,216.57,7,180.65,35.92,Flat,6539.624,30.01,0,54.64,180.9,226.24,30.68,0.47,149.2463963,838.0087662
2369,365226,1574,41,229.76,2,180.5,49.26,Flat,1673.62,49.22,3.97,56.11,180.89,56.16,29.8,0.43,259.6099838,1299.557034
2370,365230,5152,41,189.98,2,180.69,9.29,Flat,3602.9,72.49,0,111.06,180.87,119.51,32.3,0.52,188.1616767,726.5803251
2371,365231,603,999,220.76,16,181,39.76,Complex,11833.288,43.17,0,86.81,181.21,121.66,109.37,0.17,156.7444939,619.8573518
2372,365232,32,41,198.82,2,180.5,18.32,Flat,1919.564,15.57,2.61,22.2,182.14,61.88,60.51,0.32,252.7753437,1460.298346
2373,365233,10231,41,260.33,4,181.17,79.16,Flat,11771.038,50.16,0,85.8,181.19,121.54,100.89,0,196.3644,1036.159338
2374,365234,56,41,299.07,5,180.83,118.24,Flat,11605.697,36.98,0,131.47,180.98,131.29,109.82,0.78,324.228733,1161.623059
2375,365235,5347,41,363.72,2,181.1,182.62,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,273.4159413,1854.589273
2376,365236,9620,41,266.17,3,181,85.17,Flat,2821.705,79.75,-2.39,93.55,181.13,56.04,50.35,1.1,322.0954934,2576.067418
2377,365237,1755,41,209.17,1,180.8,28.37,Flat,2167.47,26.26,4.94,38.39,181.01,50.07,43.29,0.17,232.59423,1415.721173
2378,365238,1623,41,220.65,10,180,40.65,Flat,5806.86,38.41,-2.89,60.75,180.88,92,65.92,1.13,517.3011017,4203.630935
2379,365262,41,41,210.21,12,178.19,32.02,Flat,931.866,33.28,5.03,57.37,178.24,34.01,27.4,6.28,105.2087653,273.4078553
2380,365276,41,999,210.28,18,176.51,33.77,Complex,931.866,33.28,5.03,57.37,178.24,34.01,27.4,6.28,106.4241952,315.314244
2381,365297,11677,42,230.54,34,176.23,54.31,Pitched,7171.177,86.31,-0.03,177.07,180.95,121.66,65.15,-1.7,180.2014673,516.1333187
2382,365303,13175,41,203.83,1,176.5,27.33,Flat,3850.654,19.85,-0.04,31.46,180.43,111.21,42.09,-2.21,205.377269,995.4417069
2383,365331,14597,41,298.92,13,182,116.92,Flat,1836.92,106.41,0,122.89,183.42,84.67,21.7,0.76,294.5002045,1591.511042
2384,365343,15879,42,257.8,40,182.09,75.71,Pitched,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0,111.1252,161.4950726
2385,365346,13200,41,242.8,5,180.95,61.85,Flat,10820.215,51.61,0,74.96,181.02,112.66,96.04,0,776.1556,6403.40202
2386,365355,15943,42,273.48,44,181.65,91.83,Pitched,4625.997,95.41,-0.76,163.16,182.62,105.82,47.05,0.76,232.8764,317.9051717
2387,365779,8330,41,228.81,9,181.01,47.8,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,142.2143446,566.8577638
2388,365780,8330,41,228.86,4,181,47.86,Flat,3202.928,49.71,1.66,116.95,181.71,60.87,56.2,0.42,172.730886,1111.342476
2389,365806,9193,41,252.31,6,181,71.31,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,290.683359,1300.754034
2390,365807,9193,42,332.96,53,180.71,152.24,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,247.8791007,1100.000447
2391,365833,9182,41,382.68,4,181.02,201.66,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,291.7609872,2364.688882
2392,365834,9193,42,438.28,26,180.87,257.41,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,335.6059696,2188.448519
2393,365835,4958,41,441.71,5,182,259.71,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,56.67279286,208.3353113
2394,365836,4958,41,441.71,1,180.93,260.78,Flat,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,52.74430873,172.4726656
2395,365847,9182,41,238.23,6,180.78,57.45,Flat,5144.733,120.41,-0.01,210.62,181.71,98.5,54.7,0.42,276.0630623,1674.036682
2396,365857,11658,41,186.85,11,180.76,6.09,Flat,3087.778,68.51,0,155.3,180.99,63.05,58.35,-2.4,122.1470225,317.2057533
2397,365879,8063,41,303.52,13,182.61,120.91,Flat,1627.367,94.58,-2.03,125.98,183.29,40.58,40.11,-0.21,283.0666413,1169.32052
2398,365930,9193,41,298.71,3,180.72,117.99,Flat,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,306.7041921,2026.27155
2399,365931,4958,42,458.34,36,182.21,276.13,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,42.76678551,103.2148052
2400,365932,4958,42,459.54,44,180.93,278.61,Pitched,4229.175,129.83,0,293.38,182.11,103.48,90.9,0,42.15798551,100.5366027
2401,365940,620,41,200.01,2,177.86,22.15,Flat,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,1220.869216,12200.02732
2402,365954,2861,42,194.25,37,180.02,14.23,Pitched,2001.187,16.94,0.84,24.22,180.83,75.36,29.46,-0.08,553.8392479,1224.193548
2403,365956,1700,41,194.21,3,177.59,16.62,Flat,5717.096,17.49,0.07,30.98,178.16,104.52,71.73,0.41,522.9557893,2967.47526
2404,366007,1700,41,207.15,3,180.5,26.65,Flat,5717.096,17.49,0.07,30.98,178.16,104.52,71.73,0.41,304.7705982,1946.858258
2405,366016,5089,41,273.35,2,177,96.35,Flat,4767.873,84.03,-0.33,104.69,177.6,119.12,56.43,-0.78,521.0533313,3795.709575
2406,366018,620,41,204.64,1,177.89,26.75,Flat,48478.522,24.34,-0.64,43.78,178.29,236.06,230.05,0.87,1238.765088,24721.52318
2407,366055,20,41,211.03,10,180.73,30.3,Flat,1862.045,92.27,7.75,154.17,180.9,51.79,45.11,0.68,118.029189,344.2207586
2408,366056,91,41,266.08,9,180.64,85.44,Flat,2844.93,75.18,2.16,92.23,180.95,70.21,40.52,0.89,292.9245781,1351.246282
2409,366061,9208,41,223.5,3,180.84,42.66,Flat,1044.975,41.32,5.3,47.25,181.09,37.73,27.69,0.42,170.3935063,904.18194
2410,366062,9193,42,244.82,19,181.07,63.75,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,136.0744789,276.0782012
2411,366063,9193,42,333.15,25,180.76,152.39,Pitched,9806.588,135.97,0,288.44,181.05,119.83,97.46,0.42,153.5101517,305.5764703
2412,366075,55,41,218.6,4,180.57,38.03,Flat,3249.779,31.43,3.45,41.2,180.83,63.01,51.58,0,213.2248,1863.423763
2413,366092,113,42,278.29,31,180.58,97.71,Pitched,5012.185,45.35,-0.01,102.71,180.88,122.32,41.63,0.82,130.1222728,442.0165815
2414,366110,3476,41,221.21,5,181,40.21,Flat,5394.175,38.81,1.49,46.43,181.15,121.55,44.38,0.46,384.5847373,4832.497855
2415,366111,3518,42,226.31,22,181.02,45.29,Pitched,10831.243,47.46,-0.35,143.83,181.18,123.45,113.15,0.62,135.9348491,212.2494584
2416,366122,5347,41,278.52,1,181.14,97.38,Flat,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,286.0503952,1332.31866
2417,366128,5172,41,270.44,2,180.84,89.6,Flat,2458.106,83.6,0,104.43,181.03,69.7,44.24,0.47,315.9201353,1739.806836
2418,366131,3416,41,246.08,8,180.63,65.45,Flat,2268.356,54.5,0,70.51,180.86,107.22,21.16,0.91,189.737699,806.9388408
2419,366157,15641,41,318.43,3,181,137.43,Flat,2832.452,130.33,0,147.44,182,70.89,66.04,0.51,368.0048547,1849.706066
2420,366164,15970,42,296.78,22,178.02,118.76,Pitched,3202.459,89.34,0.02,126.59,180.65,95.89,34.13,0.51,140.3505221,283.7337715
2421,366208,5347,999,358.95,17,181.06,177.89,Complex,12448.973,94.92,-0.12,187.63,181.26,123.11,111.21,0.67,199.3934411,505.5805605
2422,366209,5178,41,195.35,13,180.71,14.64,Flat,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,144.3290733,777.8754757
2423,366210,5153,41,244.9,11,180.71,64.19,Flat,2580.871,59.84,-0.01,70.67,180.88,130.19,28.9,0.52,250.3356421,925.2259271
2424,366211,6343,41,251.76,3,180.76,71,Flat,5030.074,70.98,0,89.35,181.12,95.75,60.7,0.53,512.610537,3076.887968
2425,366220,14718,41,188.93,12,180.86,8.07,Flat,5463.128,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,223.5452999,1692.12266
2426,366221,6077,41,347.55,1,180.54,167.01,Flat,2532.17,141.54,-0.01,174.59,180.87,70.62,35.86,0,316.8008,1925.274571
2427,366224,5178,999,239.32,18,180.77,58.55,Complex,3848.376,33.98,0,75.27,181.05,94.04,65.33,0.38,169.9213288,707.290158
