,BLDGID,MEAN_AVGHT,Lat,Lon,OBJECTID,ID,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area,geometry
2369,15460,84.35,41.885661999999996,-87.633423,1891,339722.0,41.0,288.4,2.0,180.71,107.69,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,251.767118753,1582.53786104,"POLYGON ((-87.63331736245871 41.88601498625184, -87.63331874405822 41.88607847827737, -87.63335108967908 41.8860780855291, -87.63335485741696 41.88625124182888, -87.63317060414848 41.88625348009521, -87.63316841054571 41.88615265941805, -87.63316581084632 41.8860331708107, -87.63287096200754 41.88603675236919, -87.63287355994369 41.88615624009293, -87.63287575309198 41.88625706167945, -87.63268848924962 41.88625933557846, -87.63268735986283 41.88620741677787, -87.63268681698426 41.88618244665268, -87.63268534504901 41.8861147444449, -87.63272412510842 41.88611427319078, -87.63272213061087 41.88602256537195, -87.63275473170455 41.88602216958274, -87.63275212435508 41.88590231532888, -87.63289878741513 41.88590053439732, -87.63289810740324 41.88586924946888, -87.6330432807934 41.88586748647019, -87.63304267356823 41.88583955256661, -87.63327915039169 41.88583667976924, -87.63328116097104 41.88592908191483, -87.63331548419617 41.88592866476088, -87.63331736245871 41.88601498625184))"
2370,15460,84.35,41.885661999999996,-87.633423,1956,339970.0,41.0,190.53,11.0,181.0,9.53,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,59.256035515,101.54176633,"POLYGON ((-87.63348856732631 41.88620111019927, -87.63355381186372 41.88620031794256, -87.63355288541705 41.88615778670515, -87.6334876409318 41.88615857986167, -87.63348638469793 41.88610084068274, -87.6335791142947 41.88609971395378, -87.63358174086204 41.88622037958805, -87.63358235235775 41.88624847738654, -87.63348962254597 41.88624960411957, -87.63348856732631 41.88620111019927))"
2371,15460,84.35,41.885661999999996,-87.633423,1957,339971.0,42.0,252.91,18.0,181.0,71.91,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,101.649302983,222.897464718,"POLYGON ((-87.6337359538157 41.88621850459333, -87.63373332817247 41.88609783985854, -87.6337322796993 41.88604968095467, -87.63372851467983 41.88587665704737, -87.63372755585306 41.88583256781375, -87.63378597996605 41.88583185809738, -87.63379331749171 41.88616900466034, -87.63379499108312 41.88624589356103, -87.63373656538785 41.88624660329121, -87.6337359538157 41.88621850459333))"
2372,15460,84.35,41.885661999999996,-87.633423,1958,339972.0,41.0,259.74,10.0,181.05,78.69,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,90.1048488248,188.921938776,"POLYGON ((-87.63348447267948 41.88601295580423, -87.6334815720477 41.88587965695486, -87.63353133586919 41.88587905278381, -87.63353510035691 41.88605207670118, -87.6337322796993 41.88604968095467, -87.63373332817247 41.88609783985854, -87.6335791142947 41.88609971395378, -87.63348638469793 41.88610084068274, -87.63348447267948 41.88601295580423))"
2373,15460,84.35,41.885661999999996,-87.633423,2113,343926.0,41.0,293.84,2.0,180.82,113.02,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,75.4697723243,324.633056507,"POLYGON ((-87.63316841054571 41.88615265941805, -87.63287355994369 41.88615624009293, -87.63287096200754 41.88603675236919, -87.63316581084632 41.8860331708107, -87.63316841054571 41.88615265941805))"
2374,15460,84.35,41.885661999999996,-87.633423,2531,366576.0,42.0,288.53,36.0,180.75,107.78,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,99.5827219574,227.760117816,"POLYGON ((-87.63287355994369 41.88615624009293, -87.63316841054571 41.88615265941805, -87.63317060414848 41.88625348009521, -87.63287575309198 41.88625706167945, -87.63287355994369 41.88615624009293), (-87.63291024462634 41.88618355545081, -87.6329112488241 41.88622973311298, -87.63301972905805 41.8862284155487, -87.63301872479111 41.88618223878862, -87.63291024462634 41.88618355545081))"
2375,15460,84.35,41.885661999999996,-87.633423,2546,366609.0,42.0,287.28,51.0,181.04,106.24,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,97.8001528214,271.542773809,"POLYGON ((-87.63353133586919 41.88587905278381, -87.6335534290149 41.88587878408921, -87.63372851467983 41.88587665704737, -87.6337322796993 41.88604968095467, -87.63353510035691 41.88605207670118, -87.63353133586919 41.88587905278381), (-87.63360784268859 41.88593207245864, -87.63360939296163 41.88600333550648, -87.63367460836062 41.88600254244147, -87.63367305680987 41.88593127940165, -87.63360784268859 41.88593207245864))"
2376,15461,80.12,41.885661999999996,-87.634552,773,331216.0,41.0,215.87,10.0,179.64,36.23,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,144.57135494,737.567152034,"POLYGON ((-87.63434343353573 41.88589098015551, -87.63432647374516 41.88584433041667, -87.63466017979319 41.88584027368856, -87.63466903699295 41.88624707747698, -87.63448905494397 41.88624926543152, -87.63448121802209 41.88588930479011, -87.63434343353573 41.88589098015551))"
2377,15461,80.12,41.885661999999996,-87.634552,780,331528.0,42.0,313.32,38.0,180.94,132.38,Pitched,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,67.0477374885,150.227965171,"POLYGON ((-87.63408581304608 41.88610071366421, -87.63408276019118 41.88596043631555, -87.63415915711442 41.88595950828074, -87.63416049414147 41.88602096861079, -87.63418650414489 41.88602065294555, -87.63418820509018 41.88609879813745, -87.63424661738523 41.88609808825167, -87.63424753414883 41.88614020342326, -87.63416313827884 41.88614122882949, -87.63416223664298 41.8860997845792, -87.63408581304608 41.88610071366421))"
2378,15461,80.12,41.885661999999996,-87.634552,787,331756.0,41.0,308.74,5.0,180.73,128.01,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,170.969866919,813.142392953,"POLYGON ((-87.63408581304608 41.88610071366421, -87.63416223664298 41.8860997845792, -87.63416313827884 41.88614122882949, -87.63424753414883 41.88614020342326, -87.63424661738523 41.88609808825167, -87.63424357925193 41.88595848183199, -87.63415915711442 41.88595950828074, -87.63408276019118 41.88596043631555, -87.63408131782371 41.88589416604086, -87.63408029776483 41.88584732197278, -87.63432647374516 41.88584433041667, -87.63434343353573 41.88589098015551, -87.63435861661968 41.88593274631885, -87.63437318756276 41.88604202442576, -87.63437772930395 41.88625061901655, -87.63408915250194 41.88625412672472, -87.63408581304608 41.88610071366421))"
2379,15461,80.12,41.885661999999996,-87.634552,788,331757.0,41.0,315.93,4.0,180.9,135.03,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,45.0156709797,89.8712589505,"POLYGON ((-87.63415915711442 41.88595950828074, -87.63424357925193 41.88595848183199, -87.63424661738523 41.88609808825167, -87.63418820509018 41.88609879813745, -87.63418650414489 41.88602065294555, -87.63416049414147 41.88602096861079, -87.63415915711442 41.88595950828074))"
2380,15461,80.12,41.885661999999996,-87.634552,1517,337567.0,41.0,221.15,10.0,180.36,40.79,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,100.804842757,382.860883604,"POLYGON ((-87.63434343353573 41.88589098015551, -87.63448121802209 41.88588930479011, -87.63448905494397 41.88624926543152, -87.63437772930395 41.88625061901655, -87.63437318756276 41.88604202442576, -87.63435861661968 41.88593274631885, -87.63434343353573 41.88589098015551))"
2381,15641,130.33,41.885643,-87.636841,776,331243.0,41.0,325.89,12.0,181.5,144.39,Flat,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,151.757151728,895.244654268,"POLYGON ((-87.63554945187779 41.88625994092281, -87.63592998598202 41.88597287040692, -87.63598380302128 41.88601270481264, -87.63603491766179 41.88597414468529, -87.63611782167078 41.88603550806687, -87.6355875855518 41.88643551170105, -87.63555328617481 41.88643592850183, -87.63554945187779 41.88625994092281))"
2382,15641,130.33,41.885643,-87.636841,786,331755.0,42.0,324.95,27.0,181.09,143.86,Pitched,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,38.2519242513,87.5012644574,"POLYGON ((-87.63603649637392 41.8859450764474, -87.63613446516744 41.88587116812507, -87.6361993365956 41.88591918420574, -87.63610136780484 41.88599309258281, -87.63603649637392 41.8859450764474))"
2383,15641,130.33,41.885643,-87.636841,2419,366157.0,41.0,318.43,3.0,181.0,137.43,Flat,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,368.004854734,1849.70606584,"POLYGON ((-87.63554945187779 41.88625994092281, -87.63554563981839 41.88608497818744, -87.63587863278481 41.88583714509515, -87.63639460443335 41.88583086613677, -87.63638031732401 41.88586263208416, -87.636338125397 41.88594037197979, -87.63628702723246 41.88601506917683, -87.63622741129365 41.88608615408391, -87.63615973141995 41.88615308556798, -87.63608450204221 41.88621535458424, -87.63600229579946 41.88627248689171, -87.63591373877172 41.88632404848427, -87.63581950445355 41.88636964562468, -87.63572031020949 41.88640893207005, -87.63563815121609 41.88643489677447, -87.6355875855518 41.88643551170105, -87.63611782167078 41.88603550806687, -87.63603491766179 41.88597414468529, -87.63598380302128 41.88601270481264, -87.63592998598202 41.88597287040692, -87.63554945187779 41.88625994092281), (-87.63603649637392 41.8859450764474, -87.63610136780484 41.88599309258281, -87.6361993365956 41.88591918420574, -87.63613446516744 41.88587116812507, -87.63603649637392 41.8859450764474))"
2384,15719,110.09,41.885719,-87.624298,482,260599.0,41.0,285.84,1.0,183.57,102.27,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,250.755949539,3380.8360359,"POLYGON ((-87.62348095522161 41.88626085326523, -87.62380478617359 41.88625588554379, -87.62385181678029 41.88625516351087, -87.62414664113766 41.88625063971484, -87.62428788357397 41.88624847141882, -87.6242976000127 41.88660196472722, -87.6232598031238 41.88661788759407, -87.62325009241047 41.88626439506073, -87.62348095522161 41.88626085326523))"
2385,15719,110.09,41.885719,-87.624298,483,260986.0,41.0,352.08,4.0,184.0,168.08,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,199.30599385,2195.91532125,"POLYGON ((-87.62395176176921 41.88616570911532, -87.62384938709529 41.88616672915244, -87.62380320255603 41.88616718989499, -87.62347827285811 41.8861704279687, -87.62314859617602 41.88617548503391, -87.62314046747336 41.88587953725779, -87.62394355879773 41.88586721648566, -87.62394951319295 41.88608388565694, -87.62395136588225 41.8861512841934, -87.62395176176921 41.88616570911532))"
2386,15719,110.09,41.885719,-87.624298,965,333714.0,41.0,253.46,2.0,184.29,69.17,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,81.4326505265,305.738456494,"POLYGON ((-87.62347827285811 41.8861704279687, -87.62380320255603 41.88616718989499, -87.62384938709529 41.88616672915244, -87.62385181678029 41.88625516351087, -87.62380478617359 41.88625588554379, -87.62348095522161 41.88626085326523, -87.62347827285811 41.8861704279687))"
2387,15719,110.09,41.885719,-87.624298,1146,334335.0,41.0,191.04,5.0,183.7,7.34,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,68.497156219,238.966320493,"POLYGON ((-87.62384938709529 41.88616672915244, -87.62395176176921 41.88616570911532, -87.62414403322128 41.88616275844792, -87.62414664113766 41.88625063971484, -87.62385181678029 41.88625516351087, -87.62384938709529 41.88616672915244))"
2388,15879,69.38,41.886532,-87.63000500000001,439,257974.0,41.0,247.32,6.0,181.89,65.43,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,37.2248000018,86.2447581989,"POLYGON ((-87.62998317497676 41.88632627208574, -87.63010257613789 41.88632561700837, -87.63010334658418 41.8864040231617, -87.62998394527708 41.88640467824087, -87.62998317497676 41.88632627208574))"
2389,15879,69.38,41.886532,-87.63000500000001,442,258123.0,42.0,262.03,21.0,182.15,79.88,Pitched,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,43.9966000002,106.97911092,"POLYGON ((-87.62984498527999 41.88645037802915, -87.629932453338 41.88644989826538, -87.62993375756682 41.8865826610477, -87.62984628932773 41.88658314081369, -87.62984498527999 41.88645037802915))"
2390,15879,69.38,41.886532,-87.63000500000001,444,258441.0,41.0,247.33,3.0,182.55,64.78,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,37.5362000018,87.4988689884,"POLYGON ((-87.63010549412743 41.88662257095312, -87.63010625830178 41.88670033765501, -87.62998412411015 41.88670100773015, -87.62998336008391 41.88662324102644, -87.63010549412743 41.88662257095312))"
2391,15879,69.38,41.886532,-87.63000500000001,1819,339261.0,41.0,247.37,2.0,181.88,65.49,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,34.4588000011,74.0266912037,"POLYGON ((-87.62976853804049 41.88632744934838, -87.62976933821412 41.8864089239536, -87.62967071192782 41.88640946477547, -87.62966991187947 41.8863279901687, -87.62968429300335 41.88632791131453, -87.62971016866098 41.88632776942933, -87.62976853804049 41.88632744934838))"
2392,15879,69.38,41.886532,-87.63000500000001,1962,339976.0,41.0,247.37,1.0,182.52,64.85,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,35.1091999989,76.8543712856,"POLYGON ((-87.62967285346008 41.88662755056158, -87.62978384968953 41.88662694190001, -87.62978458787492 41.88670210218319, -87.62971384853212 41.88670249010411, -87.6296879727233 41.88670263199116, -87.6296735915154 41.88670271084636, -87.62967285346008 41.88662755056158))"
2393,15879,69.38,41.886532,-87.63000500000001,2384,365343.0,42.0,257.8,40.0,182.09,75.71,Pitched,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,111.125199998,161.495072583,"POLYGON ((-87.62980277707899 41.8866058477836, -87.62980097160482 41.88642202287295, -87.62995950648572 41.88642115331826, -87.62996131241428 41.88660497822334, -87.62980277707899 41.8866058477836), (-87.62984498527999 41.88645037802915, -87.62984628932773 41.88658314081369, -87.62993375756682 41.8865826610477, -87.629932453338 41.88644989826538, -87.62984498527999 41.88645037802915))"
2394,15879,69.38,41.886532,-87.63000500000001,2533,366578.0,41.0,253.46,2.0,181.88,71.58,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,222.137800001,900.495424523,"POLYGON ((-87.62967285346008 41.88662755056158, -87.62967071192782 41.88640946477547, -87.62976933821412 41.8864089239536, -87.62976853804049 41.88632744934838, -87.62977817406818 41.88632739650431, -87.62998317497676 41.88632627208574, -87.62998394527708 41.88640467824087, -87.63010334658418 41.8864040231617, -87.63010549412743 41.88662257095312, -87.62998336008391 41.88662324102644, -87.62998412411015 41.88670100773015, -87.62978458787492 41.88670210218319, -87.62978384968953 41.88662694190001, -87.62967285346008 41.88662755056158), (-87.62980277707899 41.8866058477836, -87.62996131241428 41.88660497822334, -87.62995950648572 41.88642115331826, -87.62980097160482 41.88642202287295, -87.62980277707899 41.8866058477836))"
2395,15886,42.59,41.885708,-87.625427,418,257766.0,41.0,270.44,12.0,183.64,86.8,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,37.5610478487,83.913263629,"POLYGON ((-87.62504009098835 41.88656659219002, -87.62517870445807 41.88656446412672, -87.62517935443218 41.88663113062707, -87.62504188568886 41.88663187892579, -87.62504009098835 41.88656659219002))"
2396,15886,42.59,41.885708,-87.625427,422,257793.0,42.0,270.7,49.0,184.14,86.56,Pitched,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,17.0127466376,16.7355884508,"POLYGON ((-87.62497684966654 41.88663223288616, -87.62504188568886 41.88663187892579, -87.6250426419025 41.88665937883521, -87.62497712404929 41.88666038480763, -87.62497684966654 41.88663223288616))"
2397,15886,42.59,41.885708,-87.625427,423,257794.0,42.0,273.98,52.0,183.83,90.15,Pitched,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,25.1261031317,38.5847416273,"POLYGON ((-87.62497621946025 41.88656757298899, -87.62504009098835 41.88656659219002, -87.62504188568886 41.88663187892579, -87.62497684966654 41.88663223288616, -87.62497621946025 41.88656757298899))"
2398,15886,42.59,41.885708,-87.625427,446,258727.0,42.0,211.34,32.0,182.64,28.7,Pitched,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,27.1684891977,35.2041742311,"POLYGON ((-87.62511465374958 41.88645433374835, -87.62523633831732 41.88645246529225, -87.62523720126524 41.88648385735343, -87.62511551664674 41.88648572671147, -87.62511465374958 41.88645433374835))"
2399,15886,42.59,41.885708,-87.625427,461,259516.0,41.0,214.68,7.0,182.09,32.59,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,53.9223405907,129.215440635,"POLYGON ((-87.62511090772637 41.88631809315571, -87.6249187708441 41.88632104290891, -87.62491717799082 41.88626309650171, -87.62498955750361 41.88626198476904, -87.62498842378207 41.88622072994445, -87.62505932092986 41.88621964154693, -87.6250604766486 41.88626166453001, -87.62510933543777 41.88626091401774, -87.62511090772637 41.88631809315571))"
2400,15886,42.59,41.885708,-87.625427,462,259522.0,42.0,206.7,38.0,181.51,25.18,Pitched,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,50.4559366909,152.782339389,"POLYGON ((-87.62511090772637 41.88631809315571, -87.62516593687961 41.88631724778517, -87.62523259083054 41.88631622471185, -87.62523633831732 41.88645246529225, -87.62511465374958 41.88645433374835, -87.62511090772637 41.88631809315571))"
2401,15886,42.59,41.885708,-87.625427,466,259567.0,41.0,196.78,6.0,183.01,13.77,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,50.7742657191,146.339180417,"POLYGON ((-87.62503938924533 41.88654109419245, -87.6250378993214 41.88648691837086, -87.62511551664674 41.88648572671147, -87.62523720126524 41.88648385735343, -87.62523939198316 41.88656353207434, -87.62517870445807 41.88656446412672, -87.62504009098835 41.88656659219002, -87.62503938924533 41.88654109419245))"
2402,15886,42.59,41.885708,-87.625427,479,259898.0,41.0,214.6,6.0,181.75,32.85,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,52.2384929204,138.001350422,"POLYGON ((-87.62522191644901 41.88592805064608, -87.62522349258903 41.88598536846924, -87.62515981686821 41.88598634560156, -87.62516132552496 41.88604119773391, -87.62506036525458 41.88604274795519, -87.62505728069993 41.88593057889516, -87.62522191644901 41.88592805064608))"
2403,15886,42.59,41.885708,-87.625427,510,263256.0,41.0,266.23,8.0,183.57,82.66,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,115.141770665,356.768663256,"POLYGON ((-87.62476560138204 41.88667761648907, -87.62497728077189 41.8866764646721, -87.62497712404929 41.88666038480763, -87.6250426419025 41.88665937883521, -87.62504188568886 41.88663187892579, -87.62517935443218 41.88663113062707, -87.62517870445807 41.88656446412672, -87.62523939198316 41.88656353207434, -87.62524381943919 41.88672450878856, -87.62476709263861 41.88673182833262, -87.62476560138204 41.88667761648907))"
2404,15886,42.59,41.885708,-87.625427,536,264323.0,999.0,201.83,21.0,182.07,19.76,Complex,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,96.1586531985,548.493209542,"POLYGON ((-87.624755867063 41.88632354418923, -87.6249187708441 41.88632104290891, -87.62511090772637 41.88631809315571, -87.62511465374958 41.88645433374835, -87.62511551664674 41.88648572671147, -87.6250378993214 41.88648691837086, -87.62476047625243 41.88649117685819, -87.624755867063 41.88632354418923))"
2405,15886,42.59,41.885708,-87.625427,964,333713.0,41.0,210.79,1.0,181.53,29.26,Flat,3792.293,42.59,0.09,154.0,182.99,95.86,39.56,0.76,241.698754559,1699.62096399,"POLYGON ((-87.62522191644901 41.88592805064608, -87.62505728069993 41.88593057889516, -87.62506036525458 41.88604274795519, -87.62516132552496 41.88604119773391, -87.62515981686821 41.88598634560156, -87.62522349258903 41.88598536846924, -87.62523117161294 41.88626461904308, -87.6251645177244 41.88626564301586, -87.62516593687961 41.88631724778517, -87.62511090772637 41.88631809315571, -87.62510933543777 41.88626091401774, -87.6250604766486 41.88626166453001, -87.62505932092986 41.88621964154693, -87.62498842378207 41.88622072994445, -87.62498955750361 41.88626198476904, -87.62491717799082 41.88626309650171, -87.6249187708441 41.88632104290891, -87.624755867063 41.88632354418923, -87.62474336070146 41.88586864874848, -87.62522008108098 41.88586132844479, -87.62522191644901 41.88592805064608))"
