BLDGID,LAT,LON,SSR,TOPELEV_M,MED_SLOPE,BASEELEV_M,HGT_AGL,ROOFTYPE,AREA_M2,AVGHT_M,MINHT_M,MAXHT_M,BASE_M,LEN,WID,ORIENT8,Shape_Leng,Shape_Area
14701,41.8848,-87.636841,41,329.1,3,181.58,147.52,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,109.36190363200001,644.919191431
14701,41.8848,-87.636841,41,332.86,3,182.05,150.81,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,128.07964151299998,555.792539764
14701,41.8848,-87.636841,41,322.42,5,181.0,141.42,Flat,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,265.588352754,1019.13675952
14701,41.8848,-87.636841,42,326.08,47,181.33,144.75,Pitched,2350.055,139.41,8.37,152.18,181.87,53.69,43.77,0.51,56.948141803199995,130.206507557
14705,41.884811,-87.633423,42,185.96,0,180.7,5.27,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,159.13180000100002,174.56227427299999
14705,41.884811,-87.633423,999,187.38,19,180.65,6.73,Complex,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,379.446599999,596.143722643
14705,41.884811,-87.633423,41,225.91,4,180.95,44.96,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,184.79999999900002,1943.77296855
14705,41.884811,-87.633423,41,197.55,10,180.94,16.61,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,64.60820000060001,147.626191476
14705,41.884811,-87.633423,42,308.47,38,180.72,127.75,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,118.706400001,166.889743485
14705,41.884811,-87.633423,42,319.25,39,180.74,138.51,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,47.986199999200004,143.517471835
14705,41.884811,-87.633423,42,311.55,31,180.88,130.67,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,30.790600001799998,56.8138153275
14705,41.884811,-87.633423,42,265.85,29,180.67,85.18,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,195.287599999,752.926540593
14705,41.884811,-87.633423,42,313.15,28,180.97,132.18,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,43.4025999997,107.01392772
14705,41.884811,-87.633423,999,311.78,15,180.82,130.96,Complex,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,180.874199998,1187.16450333
14705,41.884811,-87.633423,41,187.66,1,181.0,6.66,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,138.90459999799998,952.944421236
14705,41.884811,-87.633423,41,306.78,1,180.85,125.93,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,171.989000002,586.442578
14705,41.884811,-87.633423,42,193.47,34,180.95,12.52,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,16.4421999995,15.0438919795
14705,41.884811,-87.633423,42,316.87,41,181.0,135.87,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,17.7277999986,19.227509197
14705,41.884811,-87.633423,41,234.24,3,181.0,53.25,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,29.465399999200002,51.21930869770001
14705,41.884811,-87.633423,41,234.22,4,180.97,53.25,Flat,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,29.210999999200002,52.6580035362
14705,41.884811,-87.633423,42,314.32,28,181.0,133.32,Pitched,7036.69,66.31,-2.34,141.18,181.01,120.17,94.5,0.0,42.1743999999,82.72268244199999
14711,41.884815,-87.632263,42,249.71,50,180.86,68.85,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,314.102920999,1103.97550288
14711,41.884815,-87.632263,41,253.32,1,180.75,72.57,Flat,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,440.529276682,4730.18569734
14711,41.884815,-87.632263,42,230.64,49,180.92,49.72,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,273.961818388,1021.42073182
14711,41.884815,-87.632263,42,275.51,25,180.78,94.73,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,160.93526451,2005.74351079
14711,41.884815,-87.632263,42,211.57,49,180.91,30.66,Pitched,9882.25,60.63,-5.77,95.49,180.92,115.22,100.4,1.91,261.419607735,1020.92458303
14713,41.884846,-87.628845,42,202.77,28,180.77,22.0,Pitched,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,169.775294021,404.043208531
14713,41.884846,-87.628845,41,205.35,12,180.78,24.57,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,28.0373999998,37.2350415197
14713,41.884846,-87.628845,42,229.86,26,180.8,49.06,Pitched,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,85.26549607060001,348.888123764
14713,41.884846,-87.628845,41,214.32,4,180.61,33.71,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,211.542027093,2612.69332761
14713,41.884846,-87.628845,42,208.79,20,180.78,28.01,Pitched,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,20.0265999995,22.9746158992
14713,41.884846,-87.628845,41,205.35,11,180.77,24.58,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,30.2625999972,41.1962312952
14713,41.884846,-87.628845,42,233.99,34,180.76,53.23,Pitched,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,95.752121314,302.868517161
14713,41.884846,-87.628845,41,227.84,11,180.74,47.1,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,237.957524428,962.92366751
14713,41.884846,-87.628845,999,222.33,19,180.72,41.6,Complex,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,34.2696062175,71.8263853937
14713,41.884846,-87.628845,41,222.44,8,180.7,41.74,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,40.2891722929,96.7605120457
14713,41.884846,-87.628845,41,202.3,10,180.78,21.52,Flat,5655.257,34.36,-0.01,58.87,180.77,98.95,57.15,0.76,118.016179759,753.846886245
14714,41.884789000000005,-87.63797,999,210.11,23,180.2,29.92,Complex,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,26.155099006599997,42.741343003000004
14714,41.884789000000005,-87.63797,42,210.73,31,179.73,31.0,Pitched,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,29.800633192,46.2418007552
14714,41.884789000000005,-87.63797,999,202.74,20,178.0,24.74,Complex,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,71.6493857521,308.534824352
14714,41.884789000000005,-87.63797,42,210.46,29,177.65,32.81,Pitched,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,54.3168870425,117.33255207399999
14714,41.884789000000005,-87.63797,42,301.54,21,182.0,119.54,Pitched,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,74.40555354920001,325.43712798900003
14714,41.884789000000005,-87.63797,41,296.69,13,178.53,118.16,Flat,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,197.78716060099998,583.672782146
14714,41.884789000000005,-87.63797,41,206.49,3,178.01,28.48,Flat,2329.117,56.4,1.09,120.53,181.26,115.46,26.83,-6.53,200.521071559,905.156292966
14718,41.8848,-87.635681,999,191.92,20,180.9,11.03,Complex,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,32.1794674061,51.6263955253
14718,41.8848,-87.635681,41,200.8,7,180.76,20.04,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,179.386758175,1071.23622538
14718,41.8848,-87.635681,42,204.79,27,180.87,23.92,Pitched,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,57.42195864560001,150.57709371299998
14718,41.8848,-87.635681,41,199.44,8,180.88,18.56,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,113.48776685899999,310.101396122
14718,41.8848,-87.635681,42,203.31,32,180.88,22.43,Pitched,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,38.652521908699995,91.93321587450001
14718,41.8848,-87.635681,999,204.49,31,180.8,23.7,Complex,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,35.1616833749,72.2462209524
14718,41.8848,-87.635681,41,188.93,12,180.86,8.07,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,223.545299898,1692.12265981
14718,41.8848,-87.635681,41,201.11,4,180.85,20.26,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,48.63971491939999,135.314803452
14718,41.8848,-87.635681,999,207.74,28,180.82,26.92,Complex,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,35.8753120711,76.1826446345
14718,41.8848,-87.635681,41,185.63,4,180.87,4.76,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,160.428811999,849.482707565
14718,41.8848,-87.635681,41,200.41,4,180.74,19.67,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,71.10649714510001,289.089611693
14718,41.8848,-87.635681,42,218.56,35,180.88,37.68,Pitched,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,14.0681553438,12.3656930312
14718,41.8848,-87.635681,42,191.14,36,180.94,10.2,Pitched,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,24.4630633588,35.773458043299996
14718,41.8848,-87.635681,42,200.8,38,180.87,19.94,Pitched,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,28.7999342508,50.2472462538
14718,41.8848,-87.635681,41,193.9,15,180.89,13.01,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,94.4689186456,432.028903714
14718,41.8848,-87.635681,41,201.25,10,180.86,20.39,Flat,5463.128000000001,13.32,-0.05,38.22,180.9,99.34,57.33,0.51,56.7086308248,142.799314492
14720,41.8848,-87.635681,41,218.93,4,180.75,38.18,Flat,2949.742,36.54,-0.28,48.03,181.12,55.86,52.81,0.51,211.412779001,2793.69829785
14720,41.8848,-87.635681,42,220.6,44,180.93,39.67,Pitched,2949.742,36.54,-0.28,48.03,181.12,55.86,52.81,0.51,50.901665808100006,79.4340747503
14720,41.8848,-87.635681,42,227.64,18,180.91,46.73,Pitched,2949.742,36.54,-0.28,48.03,181.12,55.86,52.81,0.51,37.0296597983,76.6091725159
14794,41.885689,-87.627716,42,191.58,22,180.75,10.83,Pitched,160.166,10.15,1.85,11.98,180.92,25.91,6.18,0.45,64.1897786639,160.16566515
14933,41.885670000000005,-87.632263,42,193.3,47,180.94,12.36,Pitched,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,38.4678399188,53.1335639022
14933,41.885670000000005,-87.632263,41,192.84,3,180.89,11.95,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,102.94993511700001,291.96448756
14933,41.885670000000005,-87.632263,41,192.84,3,180.74,12.1,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,75.1981405609,201.90557132900003
14933,41.885670000000005,-87.632263,41,192.81,3,180.88,11.93,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,72.0648928292,181.219694914
14933,41.885670000000005,-87.632263,41,195.08,4,180.91,14.17,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,44.5289164156,101.289261915
14933,41.885670000000005,-87.632263,41,192.79,3,180.8,11.99,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,102.949833868,274.532364035
14933,41.885670000000005,-87.632263,41,195.09,4,180.91,14.18,Flat,1205.673,11.85,0.8,15.08,180.95,92.65,15.89,0.72,44.5716218449,101.628321305
14938,41.885661999999996,-87.634552,41,195.12,40,180.84,14.28,Flat,36.481,11.99,0.0,14.81,180.94,7.44,4.91,0.51,24.6841715122,36.480912599999996
14944,41.885689,-87.627716,42,191.49,21,180.83,10.65,Pitched,169.263,9.57,-0.01,11.89,180.95,23.76,7.12,0.45,61.7712048178,169.263009361
15400,41.885689,-87.627716,42,266.05,24,180.82,85.23,Pitched,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,127.910444307,912.8234264280001
15400,41.885689,-87.627716,41,192.36,3,181.0,11.36,Flat,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,86.8781777031,386.161122891
15400,41.885689,-87.627716,41,222.48,1,181.12,41.36,Flat,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,358.111141303,1525.94741645
15400,41.885689,-87.627716,42,189.03,36,181.11,7.92,Pitched,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,72.3452313596,161.11586262
15400,41.885689,-87.627716,42,189.06,32,181.01,8.05,Pitched,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,68.8450217581,106.914506636
15400,41.885689,-87.627716,41,230.03,1,181.14,48.89,Flat,4239.4529999999995,43.24,-0.01,96.68,181.35,105.8,42.45,0.45,147.15813740299998,1146.49099359
15419,41.8857,-87.626587,42,216.98,39,181.58,35.39,Pitched,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,18.9852698751,22.349712775700002
15419,41.8857,-87.626587,41,240.67,3,181.08,59.59,Flat,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,157.03372429,505.109695894
15419,41.8857,-87.626587,999,270.49,17,181.57,88.92,Complex,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,96.052145326,202.170828429
15419,41.8857,-87.626587,42,264.37,22,181.32,83.05,Pitched,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,140.074416519,354.93479998
15419,41.8857,-87.626587,42,248.64,31,181.59,67.05,Pitched,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,29.5940042719,50.3197642717
15419,41.8857,-87.626587,41,244.6,3,181.53,63.07,Flat,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,80.8968176738,256.981868568
15419,41.8857,-87.626587,41,273.96,10,181.68,92.28,Flat,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,50.230815371599995,122.496362351
15419,41.8857,-87.626587,41,248.17,14,181.59,66.58,Flat,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,29.474892199299997,49.7540796039
15419,41.8857,-87.626587,42,216.65,43,181.55,35.1,Pitched,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,53.536811021700004,117.183195592
15419,41.8857,-87.626587,41,212.7,10,181.5,31.2,Flat,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,137.82643301299998,881.4853921460001
15419,41.8857,-87.626587,42,252.09,36,181.59,70.5,Pitched,2618.492,54.6,0.0,94.63,181.68,59.34,44.13,0.76,30.728004805799998,55.706800111099994
15460,41.885661999999996,-87.633423,41,190.53,11,181.0,9.53,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,59.256035515,101.54176633
15460,41.885661999999996,-87.633423,42,287.28,51,181.04,106.24,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,97.80015282139999,271.54277380900004
15460,41.885661999999996,-87.633423,41,259.74,10,181.05,78.69,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,90.1048488248,188.921938776
15460,41.885661999999996,-87.633423,41,184.77,3,180.8,3.98,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,80.2905640932,312.78752186
15460,41.885661999999996,-87.633423,42,261.02,32,181.09,79.93,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,52.3914653701,171.46325374100002
15460,41.885661999999996,-87.633423,42,252.91,18,181.0,71.91,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,101.649302983,222.89746471799998
15460,41.885661999999996,-87.633423,41,293.84,2,180.82,113.02,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,75.46977232430001,324.633056507
15460,41.885661999999996,-87.633423,42,195.29,28,180.99,14.29,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,20.2734999774,25.569028404
15460,41.885661999999996,-87.633423,42,294.33,49,181.05,113.27,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,26.6497511941,42.8231414054
15460,41.885661999999996,-87.633423,41,259.74,4,181.07,78.67,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,31.833155309400002,39.9269959012
15460,41.885661999999996,-87.633423,42,288.53,36,180.75,107.78,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,99.5827219574,227.760117816
15460,41.885661999999996,-87.633423,41,252.86,21,181.04,71.83,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,21.716854073,29.1919267239
15460,41.885661999999996,-87.633423,42,256.16,21,181.0,75.16,Pitched,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,38.8486292759,71.1291100702
15460,41.885661999999996,-87.633423,41,288.4,2,180.71,107.69,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,251.767118753,1582.53786104
15460,41.885661999999996,-87.633423,41,293.57,14,180.87,112.7,Flat,3658.884,84.35,0.0,119.46,181.08,91.82,46.13,0.51,28.258612083400003,46.1577362418
15461,41.885661999999996,-87.634552,41,308.74,5,180.73,128.01,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,170.969866919,813.142392953
15461,41.885661999999996,-87.634552,41,215.87,10,179.64,36.23,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,144.57135494,737.567152034
15461,41.885661999999996,-87.634552,41,221.15,10,180.36,40.79,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,100.804842757,382.86088360400004
15461,41.885661999999996,-87.634552,41,315.93,4,180.9,135.03,Flat,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,45.015670979700005,89.87125895049999
15461,41.885661999999996,-87.634552,42,313.32,38,180.94,132.38,Pitched,2173.67,80.12,1.4,136.57,180.76,48.12,45.17,0.51,67.0477374885,150.227965171
15641,41.885643,-87.636841,41,325.89,12,181.5,144.39,Flat,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,151.757151728,895.244654268
15641,41.885643,-87.636841,42,324.95,27,181.09,143.86,Pitched,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,38.251924251300004,87.5012644574
15641,41.885643,-87.636841,41,318.43,3,181.0,137.43,Flat,2832.452,130.33,0.0,147.44,182.0,70.89,66.04,0.51,368.004854734,1849.70606584
15719,41.885719,-87.624298,41,191.04,5,183.7,7.34,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,68.49715621899999,238.96632049299998
15719,41.885719,-87.624298,41,285.84,1,183.57,102.27,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,250.75594953900003,3380.8360359
15719,41.885719,-87.624298,41,352.08,4,184.0,168.08,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,199.30599385,2195.91532125
15719,41.885719,-87.624298,41,253.46,2,184.29,69.17,Flat,6121.456,110.09,-1.06,171.74,185.48,94.34,82.17,0.76,81.4326505265,305.738456494
15879,41.886532,-87.63000500000001,41,247.32,6,181.89,65.43,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,37.2248000018,86.24475819889999
15879,41.886532,-87.63000500000001,41,253.46,2,181.88,71.58,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,222.137800001,900.495424523
15879,41.886532,-87.63000500000001,42,262.03,21,182.15,79.88,Pitched,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,43.996600000200004,106.97911092
15879,41.886532,-87.63000500000001,41,247.37,1,182.52,64.85,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,35.109199998899996,76.85437128560001
15879,41.886532,-87.63000500000001,41,247.33,3,182.55,64.78,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,37.5362000018,87.4988689884
15879,41.886532,-87.63000500000001,41,247.37,2,181.88,65.49,Flat,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,34.4588000011,74.0266912037
15879,41.886532,-87.63000500000001,42,257.8,40,182.09,75.71,Pitched,1493.594,69.38,4.85,80.79,182.29,41.61,35.9,0.0,111.125199998,161.495072583
15886,41.885708,-87.625427,42,270.7,49,184.14,86.56,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,17.0127466376,16.735588450799998
15886,41.885708,-87.625427,41,270.44,12,183.64,86.8,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,37.5610478487,83.913263629
15886,41.885708,-87.625427,42,273.98,52,183.83,90.15,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,25.126103131700003,38.5847416273
15886,41.885708,-87.625427,41,266.42,18,183.39,83.03,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,57.7735540488,134.996464068
15886,41.885708,-87.625427,42,270.57,28,183.69,86.88,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,16.29601587,15.1391980264
15886,41.885708,-87.625427,41,214.6,6,181.75,32.85,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,52.2384929204,138.001350422
15886,41.885708,-87.625427,41,196.78,6,183.01,13.77,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,50.7742657191,146.339180417
15886,41.885708,-87.625427,42,321.38,21,183.81,137.56,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,85.1057179996,240.580467261
15886,41.885708,-87.625427,999,214.51,30,181.54,32.97,Complex,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,22.5244806359,31.6995474573
15886,41.885708,-87.625427,42,330.1,50,184.11,145.99,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,19.7951999996,24.2180330288
15886,41.885708,-87.625427,999,201.83,21,182.07,19.76,Complex,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,96.1586531985,548.4932095419999
15886,41.885708,-87.625427,42,206.7,38,181.51,25.18,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,50.4559366909,152.782339389
15886,41.885708,-87.625427,42,211.34,32,182.64,28.7,Pitched,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,27.1684891977,35.2041742311
15886,41.885708,-87.625427,41,214.68,7,182.09,32.59,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,53.922340590699996,129.215440635
15886,41.885708,-87.625427,41,210.79,1,181.53,29.26,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,241.698754559,1699.62096399
15886,41.885708,-87.625427,41,266.23,8,183.57,82.66,Flat,3792.2929999999997,42.59,0.09,154.0,182.99,95.86,39.56,0.76,115.141770665,356.76866325599997
15897,41.886547,-87.626587,42,270.02,26,181.58,88.44,Pitched,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,32.0047462705,63.3902190575
15897,41.886547,-87.626587,41,265.91,9,181.51,84.4,Flat,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,145.710265064,597.4668695409999
15897,41.886547,-87.626587,41,238.27,10,182.51,55.76,Flat,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,95.6376333815,311.72167004799996
15897,41.886547,-87.626587,42,278.48,43,182.62,95.86,Pitched,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,32.1316632992,63.6390891032
15897,41.886547,-87.626587,41,234.68,5,182.06,52.62,Flat,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,170.466751793,697.586559348
15897,41.886547,-87.626587,41,194.71,4,181.72,12.99,Flat,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,114.03493816299999,601.756457475
15897,41.886547,-87.626587,41,274.61,11,182.06,92.55,Flat,2582.446,55.85,-0.09,96.78,183.11,59.4,44.38,0.69,73.28220232439999,246.88487696299998
15943,41.886542999999996,-87.627747,42,266.46,0,181.33,85.13,Pitched,4625.997,95.41,-0.76,163.16,182.62,105.82,47.05,0.76,76.8206026306,100.83762309
